dataset,model,seed,user_id,item_id,rating,prediction,user_gate,item_gate,review_scale
Amazon_Digital_Music_14,CFARG,42,4991,372,5.0,4.67881441116333,0.9998644590377808,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2543,2043,4.0,3.656317710876465,0.9982159733772278,0.9999974966049194,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5046,3345,5.0,3.8052961826324463,0.9996458292007446,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3515,2924,5.0,3.821953773498535,0.9994994401931763,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3068,2503,5.0,4.668685436248779,0.9999141693115234,0.999997615814209,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,460,1348,2.0,3.9160871505737305,0.9978764057159424,0.999996542930603,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1667,1257,5.0,4.831252098083496,0.9998756647109985,0.9999947547912598,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1138,2778,5.0,4.303488731384277,0.9999102354049683,0.999996542930603,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3,1029,5.0,4.323781967163086,0.9999655485153198,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2667,169,5.0,5.157320022583008,0.999854326248169,0.9999949932098389,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3349,86,3.0,3.519592523574829,0.9974268078804016,0.9999963045120239,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,744,2144,5.0,4.741725444793701,0.9998904466629028,0.999990701675415,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,789,94,4.0,3.874157667160034,0.9966436624526978,0.9999957084655762,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1037,961,4.0,3.2847299575805664,0.9968294501304626,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2007,3505,5.0,4.247492790222168,0.9997805953025818,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2588,1802,5.0,4.7376790046691895,0.999690055847168,0.9999901056289673,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2836,346,4.0,4.3765082359313965,0.9986730813980103,0.9999874830245972,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5531,2071,5.0,4.3664021492004395,0.9998477697372437,0.9999972581863403,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5254,2413,3.0,3.340165615081787,0.9996331930160522,0.9999879598617554,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2571,1603,5.0,4.139814853668213,0.991240918636322,0.9999815225601196,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1051,2357,4.0,4.956616401672363,0.9998290538787842,0.9999955892562866,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4281,2136,4.0,4.387751579284668,0.9999330043792725,0.9999954700469971,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2784,479,5.0,4.309953212738037,0.9998862743377686,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4066,1726,4.0,4.8943095207214355,0.9998643398284912,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4500,1308,5.0,4.538922309875488,0.9977474808692932,0.9999910593032837,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4959,2704,4.0,3.248607635498047,0.9933657050132751,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1046,601,3.0,4.044278144836426,0.9997805953025818,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4699,1565,1.0,3.8557279109954834,0.9939653277397156,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4074,2667,4.0,3.95420503616333,0.9998206496238708,0.9999947547912598,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1622,1792,5.0,4.283229827880859,0.9998351335525513,0.9999880790710449,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1857,827,5.0,3.558863878250122,0.9979119896888733,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3979,3499,4.0,4.152496337890625,0.9994896650314331,0.9999977350234985,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2744,1481,5.0,4.439345359802246,0.999423623085022,0.9999972581863403,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3343,2702,4.0,3.0837128162384033,0.9997065663337708,0.9999967813491821,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1271,3493,3.0,3.374751091003418,0.998204231262207,0.9999974966049194,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4896,1654,5.0,4.135857105255127,0.9876497387886047,0.9999977350234985,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4924,2651,5.0,4.861769676208496,0.9998767375946045,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4687,1780,5.0,4.345370292663574,0.9998958110809326,0.9999951124191284,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,567,570,5.0,4.49163818359375,0.9992402791976929,0.999985933303833,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3028,833,5.0,4.407350063323975,0.9955222606658936,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3358,2980,4.0,4.251521110534668,0.9972924590110779,0.9999958276748657,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2451,138,5.0,3.9952900409698486,0.9949363470077515,0.9999966621398926,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,731,1009,5.0,4.966281890869141,0.9999043941497803,0.9999936819076538,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5211,178,5.0,4.763979911804199,0.9964158535003662,0.999985933303833,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4295,1127,5.0,4.85155725479126,0.9998916387557983,0.9999977350234985,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5121,697,5.0,3.745795726776123,0.9996371269226074,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4368,1795,5.0,5.086288928985596,0.9998511075973511,0.9999943971633911,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1232,540,5.0,4.35183572769165,0.9954942464828491,0.9999884366989136,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3220,1572,5.0,4.094034194946289,0.9970122575759888,0.9999924898147583,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,405,2801,3.0,4.339963912963867,0.9995335340499878,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4469,2274,3.0,2.8614187240600586,0.9990159273147583,0.9999916553497314,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2606,593,5.0,4.490472316741943,0.9991968274116516,0.9999969005584717,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,188,3007,3.0,3.7900729179382324,0.998819887638092,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,856,2778,4.0,4.252220630645752,0.9998912811279297,0.999996542930603,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3124,2079,5.0,4.464813709259033,0.9997217059135437,0.9999943971633911,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2440,2408,5.0,4.099965572357178,0.9998149275779724,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5302,2819,5.0,4.6761369705200195,0.9946326017379761,0.999997615814209,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1835,1123,4.0,4.3189520835876465,0.9967967867851257,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4972,1693,5.0,5.079039573669434,0.9998767375946045,0.9999924898147583,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,708,993,5.0,4.550477504730225,0.9999368190765381,0.999997615814209,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2417,2215,2.0,2.8519458770751953,0.9998238682746887,0.9999946355819702,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1014,2035,5.0,3.9548563957214355,0.9996559619903564,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2570,1672,5.0,4.661834716796875,0.9991008043289185,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4185,3227,5.0,4.302901268005371,0.9995192289352417,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1677,2276,3.0,3.3704476356506348,0.9964633584022522,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,759,1765,5.0,4.0324177742004395,0.9955753087997437,0.9999972581863403,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5383,1264,5.0,4.914898872375488,0.999783456325531,0.999987006187439,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4135,2146,3.0,3.79020357131958,0.9997428059577942,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1979,3225,5.0,4.540073394775391,0.9998005032539368,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3860,226,4.0,4.340461254119873,0.9992708563804626,0.9999971389770508,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1855,891,5.0,4.816142559051514,0.9998165965080261,0.9999963045120239,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,326,508,5.0,3.8026459217071533,0.9997825026512146,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2838,2658,5.0,3.5234644412994385,0.9988362193107605,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4453,176,5.0,4.7599921226501465,0.9985503554344177,0.9999823570251465,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3512,3484,4.0,3.1736345291137695,0.9932625889778137,0.9999967813491821,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,437,1216,5.0,4.929424285888672,0.9998852014541626,0.9999884366989136,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5183,2260,4.0,4.676194190979004,0.9998936653137207,0.999995231628418,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,678,2283,2.0,4.363861083984375,0.999761164188385,0.9999963045120239,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2845,179,5.0,5.276858329772949,0.9999246597290039,0.9999945163726807,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4639,1360,4.0,4.61552619934082,0.9998306035995483,0.999994158744812,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4898,176,5.0,4.659730911254883,0.9997226595878601,0.9999823570251465,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4756,397,5.0,4.83334493637085,0.9998284578323364,0.9999939203262329,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3631,1515,5.0,2.9003548622131348,0.9984304308891296,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1061,874,5.0,4.813077449798584,0.9999061822891235,0.999995231628418,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,301,2236,4.0,3.7229371070861816,0.9975201487541199,0.9999914169311523,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,916,1536,4.0,3.7695019245147705,0.9959557056427002,0.9999983310699463,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5419,2422,4.0,3.910142660140991,0.9998780488967896,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3945,602,5.0,4.437669277191162,0.9999358654022217,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1583,2,5.0,4.848028659820557,0.9998804330825806,0.9999935626983643,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3037,1449,3.0,4.077415466308594,0.9968963861465454,0.9999912977218628,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4707,1523,4.0,3.112187385559082,0.9943400025367737,0.9999955892562866,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2723,1641,5.0,5.113653182983398,0.9999266862869263,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3057,2605,4.0,3.999939203262329,0.9998822212219238,0.9999954700469971,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,213,1635,3.0,4.007986545562744,0.9996659755706787,0.9999983310699463,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5010,3163,2.0,3.79410719871521,0.9998512268066406,0.9999971389770508,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1932,428,5.0,3.298861503601074,0.9970947504043579,0.9999948740005493,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1282,3270,5.0,4.31436824798584,0.9998759031295776,0.9999985694885254,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1991,1970,4.0,4.424336910247803,0.9997941851615906,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,958,386,5.0,4.787923336029053,0.9998055100440979,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,137,273,4.0,4.307008266448975,0.9965983033180237,0.9999955892562866,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2221,1799,5.0,4.581063747406006,0.999523401260376,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3203,2201,1.0,2.062354326248169,0.9936229586601257,0.9999966621398926,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4277,2075,5.0,4.5680646896362305,0.9998812675476074,0.9999974966049194,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2749,994,5.0,5.048954486846924,0.9998823404312134,0.9999872446060181,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2744,819,5.0,4.846085548400879,0.999423623085022,0.999995231628418,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4201,662,4.0,4.4801177978515625,0.9990373849868774,0.9999924898147583,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3365,1662,3.0,3.6807618141174316,0.997053861618042,0.9999960660934448,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3862,1049,5.0,4.183126449584961,0.9985139966011047,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2361,1323,5.0,4.613109111785889,0.9997217059135437,0.9999932050704956,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,527,2449,3.0,3.6793720722198486,0.9900055527687073,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5490,1477,5.0,4.10449743270874,0.9968571662902832,0.9999947547912598,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3091,1060,4.0,4.038815498352051,0.9970006346702576,0.9999916553497314,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2601,1091,5.0,4.306635856628418,0.9997507929801941,0.9999464750289917,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4923,2432,4.0,3.9299919605255127,0.9997572302818298,0.9999626874923706,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2572,2200,5.0,4.289206504821777,0.9998778104782104,0.9999971389770508,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,708,3244,5.0,4.2085347175598145,0.9999368190765381,0.999997615814209,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2355,956,4.0,3.651697874069214,0.996877908706665,0.9999969005584717,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3855,961,4.0,4.004999160766602,0.9989504218101501,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,607,1546,5.0,4.758471965789795,0.9998314380645752,0.9999918937683105,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1229,2067,4.0,4.895550727844238,0.9997257590293884,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3390,809,5.0,4.60408353805542,0.9996401071548462,0.999994158744812,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5294,3278,5.0,4.992945671081543,0.9999390840530396,0.9999984502792358,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2443,2144,4.0,3.49849534034729,0.9978188276290894,0.999990701675415,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4112,960,5.0,4.882108688354492,0.9998972415924072,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5433,2918,4.0,4.201784133911133,0.9990198612213135,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4870,767,3.0,3.9244751930236816,0.9998230338096619,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5346,53,5.0,3.91947078704834,0.9978559613227844,0.999992847442627,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4454,1244,3.0,3.569206714630127,0.9979560375213623,0.9999772310256958,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3547,3061,5.0,4.584524154663086,0.9998489618301392,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4500,787,5.0,4.296918869018555,0.9977474808692932,0.9999960660934448,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2788,553,5.0,4.486800670623779,0.9999465942382812,0.9999971389770508,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2343,1200,4.0,3.5182437896728516,0.9960681200027466,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5344,853,5.0,4.078732013702393,0.9987773299217224,0.9999947547912598,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4687,387,5.0,4.64245080947876,0.9998958110809326,0.9999966621398926,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,480,522,4.0,4.437883377075195,0.9994057416915894,0.9999935626983643,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3346,3406,5.0,4.629750728607178,0.9999178647994995,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2836,947,5.0,3.8179845809936523,0.9986730813980103,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,193,921,2.0,3.4736666679382324,0.9952014684677124,0.9999935626983643,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1772,3546,4.0,4.348974704742432,0.9849410653114319,0.9999972581863403,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5107,2337,5.0,4.964675426483154,0.9999314546585083,0.9999951124191284,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4083,179,5.0,4.895995140075684,0.999197781085968,0.9999945163726807,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,491,3137,4.0,4.6445794105529785,0.9997316002845764,0.9999963045120239,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4454,1693,4.0,3.6878554821014404,0.9979560375213623,0.9999924898147583,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3683,1952,5.0,5.110946178436279,0.9998310804367065,0.9999898672103882,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,135,1489,5.0,3.923300266265869,0.9988331198692322,0.9999967813491821,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2160,3108,1.0,2.9264426231384277,0.9922188520431519,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,384,2819,3.0,4.870367050170898,0.9999305009841919,0.999997615814209,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5408,2989,3.0,4.274104595184326,0.9995905756950378,0.9999974966049194,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2339,165,5.0,4.78955078125,0.9990602135658264,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5175,1332,4.0,3.8482165336608887,0.9985951781272888,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,673,246,4.0,3.604783773422241,0.9978770017623901,0.9999972581863403,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5501,2166,5.0,3.993443489074707,0.9991708993911743,0.9999947547912598,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5195,2444,5.0,4.982501983642578,0.9997460246086121,0.9999948740005493,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1781,1987,3.0,3.7455685138702393,0.9952495098114014,0.9999977350234985,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5010,1689,5.0,4.658793926239014,0.9998512268066406,0.9999953508377075,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3490,834,2.0,4.090085983276367,0.9996067881584167,0.999992847442627,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2442,35,4.0,5.017868995666504,0.9998711347579956,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4583,2164,5.0,3.7703285217285156,0.9996439218521118,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2414,1726,5.0,4.689245223999023,0.9998719692230225,0.9999980926513672,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1505,941,4.0,4.763613700866699,0.9998874664306641,0.9999984502792358,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5436,1771,4.0,3.7856719493865967,0.9998550415039062,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4092,3470,3.0,3.052764415740967,0.9867650270462036,0.9999902248382568,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3059,2331,4.0,3.599043369293213,0.9951804876327515,0.9999942779541016,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2361,202,5.0,5.028720378875732,0.9997217059135437,0.9999967813491821,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3673,169,4.0,4.462588310241699,0.9987635612487793,0.9999949932098389,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,158,2231,1.0,4.810518741607666,0.9999641180038452,0.9999979734420776,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2209,2345,5.0,4.0363335609436035,0.9999021291732788,0.9999966621398926,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2784,2583,5.0,4.881894588470459,0.9998862743377686,0.9999983310699463,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4955,2848,3.0,3.6870157718658447,0.9998520612716675,0.9999939203262329,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,552,956,2.0,3.9987406730651855,0.9975128173828125,0.9999969005584717,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1936,2654,5.0,4.891714096069336,0.9998857975006104,0.999997615814209,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3406,1601,1.0,3.93546462059021,0.9996902942657471,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1943,2676,4.0,4.312201023101807,0.9998235106468201,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2499,869,5.0,4.287320613861084,0.9958769083023071,0.999996542930603,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4244,2562,5.0,3.767209768295288,0.9997294545173645,0.9999971389770508,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,236,1969,1.0,2.5330286026000977,0.9958958625793457,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,448,2091,5.0,4.369780540466309,0.9995474219322205,0.9999945163726807,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2097,1380,4.0,4.492591857910156,0.9996342658996582,0.9999957084655762,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1107,2625,5.0,4.299685478210449,0.9999010562896729,0.9999982118606567,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,940,1361,5.0,5.119012832641602,0.9997236132621765,0.9999723434448242,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2940,2312,2.0,3.1297178268432617,0.9997771382331848,0.999996542930603,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3719,2676,4.0,4.700918674468994,0.9999244213104248,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1816,772,4.0,4.117329120635986,0.9909980297088623,0.9999885559082031,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2514,416,5.0,4.9808783531188965,0.9998643398284912,0.9999953508377075,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1303,169,5.0,4.8772406578063965,0.9997484087944031,0.9999949932098389,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2451,1129,2.0,3.805088758468628,0.9949363470077515,0.9999940395355225,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4454,1817,4.0,3.3157334327697754,0.9979560375213623,0.9999922513961792,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4454,2184,3.0,2.5727744102478027,0.9979560375213623,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2270,1946,5.0,4.453892230987549,0.9998307228088379,0.9999984502792358,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,68,1836,5.0,3.3432140350341797,0.9983899593353271,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,5403,248,5.0,4.774723529815674,0.9999061822891235,0.9999970197677612,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4961,1662,4.0,4.321310997009277,0.9974529147148132,0.9999960660934448,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4427,1213,5.0,4.4672160148620605,0.9998738765716553,0.999996542930603,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2200,112,5.0,4.567479133605957,0.9999020099639893,0.999975323677063,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2895,1950,3.0,3.8709964752197266,0.9992608428001404,0.9999978542327881,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2827,653,4.0,4.470468044281006,0.9998281002044678,0.9999973773956299,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1885,1230,3.0,3.1914374828338623,0.9952167272567749,0.9999550580978394,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,410,2576,4.0,4.606705188751221,0.9998941421508789,0.9999977350234985,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3005,283,4.0,4.149226188659668,0.9960044026374817,0.9999926090240479,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4929,3199,4.0,3.4588334560394287,0.9995964169502258,0.9999942779541016,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1764,853,4.0,3.878732681274414,0.9979166388511658,0.9999947547912598,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,377,497,3.0,3.313915967941284,0.9973159432411194,0.9999977350234985,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,531,2432,1.0,3.1076533794403076,0.999803364276886,0.9999626874923706,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1764,1327,5.0,4.3063530921936035,0.9979166388511658,0.9999704360961914,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,3289,2846,4.0,3.462170124053955,0.9997653365135193,0.9999934434890747,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,1668,2537,5.0,3.9276485443115234,0.9998894929885864,0.9999974966049194,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,434,1954,4.0,3.8095829486846924,0.9998729228973389,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,4147,434,4.0,4.054769039154053,0.9989007711410522,0.9999961853027344,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,373,2411,5.0,3.5814402103424072,0.9997653365135193,0.9999971389770508,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2836,643,4.0,4.381025791168213,0.9986730813980103,0.9999796152114868,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2802,1501,4.0,4.040668487548828,0.9972600936889648,0.9999959468841553,0.5097736120223999
Amazon_Digital_Music_14,CFARG,42,2759,238,4.0,3.8616743087768555,0.9997854828834534,0.9999970197677612,0.5097736120223999
