dataset,model,seed,user_id,item_id,rating,prediction,user_gate,item_gate
Amazon_Musical_Instruments_14,CFARG,44,343,134,5.0,3.825604200363159,0.9998905658721924,0.9999666213989258
Amazon_Musical_Instruments_14,CFARG,44,803,46,5.0,4.478496074676514,0.9994431138038635,0.9999794960021973
Amazon_Musical_Instruments_14,CFARG,44,1340,586,5.0,4.687932014465332,0.9997525811195374,0.9999945163726807
Amazon_Musical_Instruments_14,CFARG,44,115,537,5.0,4.7634596824646,0.9999237060546875,0.9999876022338867
Amazon_Musical_Instruments_14,CFARG,44,366,176,4.0,3.9500389099121094,0.9954753518104553,0.9999837875366211
Amazon_Musical_Instruments_14,CFARG,44,930,487,4.0,3.6614747047424316,0.9992443323135376,0.9999669790267944
Amazon_Musical_Instruments_14,CFARG,44,594,156,5.0,4.501128196716309,0.9987970590591431,0.999988317489624
Amazon_Musical_Instruments_14,CFARG,44,380,217,1.0,4.792243003845215,0.9999091625213623,0.9999880790710449
Amazon_Musical_Instruments_14,CFARG,44,338,92,4.0,4.60336971282959,0.9991492033004761,0.9999847412109375
Amazon_Musical_Instruments_14,CFARG,44,688,808,5.0,3.903709650039673,0.992805540561676,0.9999874830245972
Amazon_Musical_Instruments_14,CFARG,44,174,116,4.0,4.418903350830078,0.9957594275474548,0.9999879598617554
Amazon_Musical_Instruments_14,CFARG,44,610,208,5.0,4.29801607131958,0.9996594190597534,0.9999818801879883
Amazon_Musical_Instruments_14,CFARG,44,131,707,3.0,5.13717794418335,0.9999727010726929,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,186,249,5.0,4.733798027038574,0.9990653395652771,0.9999877214431763
Amazon_Musical_Instruments_14,CFARG,44,401,285,4.0,4.6451592445373535,0.9995834231376648,0.9999840259552002
Amazon_Musical_Instruments_14,CFARG,44,1273,156,5.0,4.811456203460693,0.9999493360519409,0.999988317489624
Amazon_Musical_Instruments_14,CFARG,44,1351,89,5.0,4.38682746887207,0.9999403953552246,0.9999798536300659
Amazon_Musical_Instruments_14,CFARG,44,745,696,5.0,4.025737285614014,0.9844308495521545,0.9999862909317017
Amazon_Musical_Instruments_14,CFARG,44,739,163,5.0,4.238465785980225,0.9999291896820068,0.9999672174453735
Amazon_Musical_Instruments_14,CFARG,44,551,97,5.0,4.275022029876709,0.9998815059661865,0.9999814033508301
Amazon_Musical_Instruments_14,CFARG,44,346,121,5.0,4.465085506439209,0.9992444515228271,0.9999918937683105
Amazon_Musical_Instruments_14,CFARG,44,524,329,5.0,4.2972307205200195,0.9998871088027954,0.9999762773513794
Amazon_Musical_Instruments_14,CFARG,44,412,706,5.0,4.826691627502441,0.9997180104255676,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,420,404,5.0,4.68611478805542,0.9998428821563721,0.999988317489624
Amazon_Musical_Instruments_14,CFARG,44,664,707,4.0,5.299309253692627,0.9999390840530396,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,1122,66,5.0,4.130369186401367,0.9979525804519653,0.9999841451644897
Amazon_Musical_Instruments_14,CFARG,44,1165,811,2.0,5.0242414474487305,0.9998953342437744,0.9999849796295166
Amazon_Musical_Instruments_14,CFARG,44,68,61,4.0,4.334113597869873,0.9840819835662842,0.99998939037323
Amazon_Musical_Instruments_14,CFARG,44,77,456,4.0,4.410260200500488,0.9987210631370544,0.9999903440475464
Amazon_Musical_Instruments_14,CFARG,44,162,11,5.0,4.3886308670043945,0.9963786005973816,0.9999877214431763
Amazon_Musical_Instruments_14,CFARG,44,737,46,5.0,4.666324615478516,0.9999616146087646,0.9999794960021973
Amazon_Musical_Instruments_14,CFARG,44,496,295,4.0,5.1962785720825195,0.9999264478683472,0.9999909400939941
Amazon_Musical_Instruments_14,CFARG,44,994,44,5.0,4.772837162017822,0.9997702240943909,0.9999908208847046
Amazon_Musical_Instruments_14,CFARG,44,78,686,3.0,4.037882328033447,0.9945728182792664,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,44,946,101,5.0,4.116228103637695,0.9833829998970032,0.9999872446060181
Amazon_Musical_Instruments_14,CFARG,44,1019,166,5.0,5.030080795288086,0.9995550513267517,0.9999905824661255
Amazon_Musical_Instruments_14,CFARG,44,988,74,5.0,4.6545915603637695,0.9997953772544861,0.9999865293502808
Amazon_Musical_Instruments_14,CFARG,44,452,68,5.0,4.650975704193115,0.9999363422393799,0.999981164932251
Amazon_Musical_Instruments_14,CFARG,44,754,388,3.0,3.874985933303833,0.9987743496894836,0.999970555305481
Amazon_Musical_Instruments_14,CFARG,44,148,285,4.0,4.679157257080078,0.9998481273651123,0.9999840259552002
Amazon_Musical_Instruments_14,CFARG,44,546,362,5.0,4.7132368087768555,0.9994966983795166,0.9999902248382568
Amazon_Musical_Instruments_14,CFARG,44,1342,524,5.0,4.500849723815918,0.9994394183158875,0.9999830722808838
Amazon_Musical_Instruments_14,CFARG,44,220,843,5.0,4.952419281005859,0.9993316531181335,0.9999929666519165
Amazon_Musical_Instruments_14,CFARG,44,143,883,5.0,4.591228008270264,0.9995484948158264,0.9999834299087524
Amazon_Musical_Instruments_14,CFARG,44,380,215,5.0,4.782299041748047,0.9999091625213623,0.9999853372573853
Amazon_Musical_Instruments_14,CFARG,44,1391,844,2.0,3.8764798641204834,0.9994286894798279,0.9999922513961792
Amazon_Musical_Instruments_14,CFARG,44,129,319,2.0,3.802152395248413,0.9921063184738159,0.9999809265136719
Amazon_Musical_Instruments_14,CFARG,44,301,239,5.0,4.9026875495910645,0.9997766613960266,0.9999934434890747
Amazon_Musical_Instruments_14,CFARG,44,576,74,4.0,4.254070281982422,0.9982251524925232,0.9999865293502808
Amazon_Musical_Instruments_14,CFARG,44,407,178,5.0,4.954392433166504,0.9999637603759766,0.9999840259552002
Amazon_Musical_Instruments_14,CFARG,44,1359,82,5.0,4.794102668762207,0.9998078942298889,0.9999914169311523
Amazon_Musical_Instruments_14,CFARG,44,620,15,5.0,4.363089084625244,0.9992557168006897,0.9999899864196777
Amazon_Musical_Instruments_14,CFARG,44,216,226,5.0,5.037276268005371,0.9998219609260559,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,44,84,279,3.0,3.9838454723358154,0.991104781627655,0.9999852180480957
Amazon_Musical_Instruments_14,CFARG,44,986,123,5.0,3.242156505584717,0.9999531507492065,0.9998308420181274
Amazon_Musical_Instruments_14,CFARG,44,453,13,5.0,4.633516788482666,0.9998728036880493,0.9999867677688599
Amazon_Musical_Instruments_14,CFARG,44,964,233,5.0,4.668862342834473,0.9998428821563721,0.9999775886535645
Amazon_Musical_Instruments_14,CFARG,44,1001,6,5.0,4.8943915367126465,0.9998725652694702,0.999984860420227
Amazon_Musical_Instruments_14,CFARG,44,1214,226,5.0,4.5808868408203125,0.9990050196647644,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,44,546,707,5.0,4.658476829528809,0.9994966983795166,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,238,598,5.0,4.442159175872803,0.998785674571991,0.9999865293502808
Amazon_Musical_Instruments_14,CFARG,44,968,682,1.0,4.520293235778809,0.9971504807472229,0.9999942779541016
Amazon_Musical_Instruments_14,CFARG,44,722,811,5.0,4.501443386077881,0.9956336617469788,0.9999849796295166
Amazon_Musical_Instruments_14,CFARG,44,511,500,5.0,4.612050533294678,0.9994440674781799,0.999987006187439
Amazon_Musical_Instruments_14,CFARG,44,949,452,5.0,3.4625253677368164,0.9898932576179504,0.9999499320983887
Amazon_Musical_Instruments_14,CFARG,44,564,59,5.0,4.743305206298828,0.9992524981498718,0.9999910593032837
Amazon_Musical_Instruments_14,CFARG,44,596,135,2.0,4.238358497619629,0.9999192953109741,0.9999788999557495
Amazon_Musical_Instruments_14,CFARG,44,31,214,3.0,4.96048641204834,0.999619722366333,0.9999924898147583
Amazon_Musical_Instruments_14,CFARG,44,1048,44,4.0,4.753597259521484,0.9991586208343506,0.9999908208847046
Amazon_Musical_Instruments_14,CFARG,44,1255,746,5.0,4.147080898284912,0.9998886585235596,0.9999721050262451
Amazon_Musical_Instruments_14,CFARG,44,423,813,5.0,5.0478644371032715,0.9999113082885742,0.9999879598617554
Amazon_Musical_Instruments_14,CFARG,44,673,897,5.0,4.68347692489624,0.999255359172821,0.9999936819076538
Amazon_Musical_Instruments_14,CFARG,44,280,54,5.0,4.355204105377197,0.9995908141136169,0.9999877214431763
Amazon_Musical_Instruments_14,CFARG,44,193,156,5.0,4.861363410949707,0.9995423555374146,0.999988317489624
Amazon_Musical_Instruments_14,CFARG,44,398,541,5.0,4.744518756866455,0.9975035786628723,0.9999951124191284
Amazon_Musical_Instruments_14,CFARG,44,239,536,5.0,4.77322244644165,0.9999666213989258,0.9999880790710449
Amazon_Musical_Instruments_14,CFARG,44,1078,315,4.0,4.263133525848389,0.9997541308403015,0.9999841451644897
Amazon_Musical_Instruments_14,CFARG,44,43,130,5.0,5.114795684814453,0.999839186668396,0.9999940395355225
Amazon_Musical_Instruments_14,CFARG,44,635,120,5.0,4.374344825744629,0.9974362254142761,0.9999920129776001
Amazon_Musical_Instruments_14,CFARG,44,872,801,1.0,4.875214576721191,0.9999072551727295,0.9999902248382568
Amazon_Musical_Instruments_14,CFARG,44,1004,209,5.0,4.7909979820251465,0.9998193383216858,0.9999715089797974
Amazon_Musical_Instruments_14,CFARG,44,1252,706,5.0,5.094712734222412,0.9997642636299133,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,264,604,5.0,4.820349216461182,0.9998998641967773,0.9999896287918091
Amazon_Musical_Instruments_14,CFARG,44,1158,877,5.0,4.61366081237793,0.9999107122421265,0.9999830722808838
Amazon_Musical_Instruments_14,CFARG,44,1387,84,4.0,4.171689987182617,0.9968189001083374,0.9999887943267822
Amazon_Musical_Instruments_14,CFARG,44,1100,387,5.0,4.967352867126465,0.9998743534088135,0.9999916553497314
Amazon_Musical_Instruments_14,CFARG,44,701,492,5.0,4.728803634643555,0.9999384880065918,0.9999862909317017
Amazon_Musical_Instruments_14,CFARG,44,422,707,5.0,4.800329685211182,0.9994052648544312,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,766,211,4.0,4.064133644104004,0.9999090433120728,0.9999499320983887
Amazon_Musical_Instruments_14,CFARG,44,271,225,5.0,3.786257028579712,0.9939562678337097,0.9999698400497437
Amazon_Musical_Instruments_14,CFARG,44,385,707,3.0,4.897156238555908,0.9997108578681946,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,38,814,5.0,4.793680191040039,0.9984548091888428,0.9999953508377075
Amazon_Musical_Instruments_14,CFARG,44,426,435,5.0,4.555126667022705,0.9973914623260498,0.9999948740005493
Amazon_Musical_Instruments_14,CFARG,44,913,865,5.0,4.130808353424072,0.999925971031189,0.9999685287475586
Amazon_Musical_Instruments_14,CFARG,44,1418,709,4.0,4.48599910736084,0.9996490478515625,0.9999841451644897
Amazon_Musical_Instruments_14,CFARG,44,778,18,4.0,4.505459308624268,0.9992825388908386,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,44,396,618,5.0,4.58377742767334,0.9994747042655945,0.9999970197677612
Amazon_Musical_Instruments_14,CFARG,44,1060,208,5.0,4.609636306762695,0.9998840093612671,0.9999818801879883
Amazon_Musical_Instruments_14,CFARG,44,1141,578,5.0,4.377470016479492,0.9983776807785034,0.9999853372573853
Amazon_Musical_Instruments_14,CFARG,44,707,762,5.0,4.493387222290039,0.9997805953025818,0.9999822378158569
Amazon_Musical_Instruments_14,CFARG,44,1409,233,5.0,4.121454238891602,0.9979718327522278,0.9999775886535645
Amazon_Musical_Instruments_14,CFARG,44,370,86,5.0,4.729577541351318,0.9999421834945679,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,44,828,706,5.0,3.969174861907959,0.9745080471038818,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,1065,327,5.0,5.091788291931152,0.9999580383300781,0.9999914169311523
Amazon_Musical_Instruments_14,CFARG,44,1405,768,4.0,3.715282440185547,0.9999567270278931,0.9999505281448364
Amazon_Musical_Instruments_14,CFARG,44,1271,3,4.0,4.550334453582764,0.9979057312011719,0.9999932050704956
Amazon_Musical_Instruments_14,CFARG,44,489,70,4.0,4.8885698318481445,0.9993864297866821,0.999985933303833
Amazon_Musical_Instruments_14,CFARG,44,1274,524,5.0,4.691145420074463,0.9999246597290039,0.9999830722808838
Amazon_Musical_Instruments_14,CFARG,44,475,155,5.0,4.4990129470825195,0.999392032623291,0.9999891519546509
Amazon_Musical_Instruments_14,CFARG,44,1261,61,5.0,5.283073425292969,0.9999693632125854,0.99998939037323
Amazon_Musical_Instruments_14,CFARG,44,1234,34,5.0,4.488931655883789,0.9999114274978638,0.9999879598617554
Amazon_Musical_Instruments_14,CFARG,44,910,615,5.0,5.353450775146484,0.9999842643737793,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,1093,654,4.0,4.498274326324463,0.9997854828834534,0.9999866485595703
Amazon_Musical_Instruments_14,CFARG,44,776,248,5.0,4.129077911376953,0.9980340600013733,0.9999798536300659
Amazon_Musical_Instruments_14,CFARG,44,1164,652,5.0,4.723210334777832,0.9997280240058899,0.9999909400939941
Amazon_Musical_Instruments_14,CFARG,44,544,412,5.0,4.518952369689941,0.999954342842102,0.9999815225601196
Amazon_Musical_Instruments_14,CFARG,44,625,634,4.0,4.568624019622803,0.9999185800552368,0.9999744892120361
Amazon_Musical_Instruments_14,CFARG,44,575,824,4.0,4.596362113952637,0.9989308714866638,0.999983549118042
Amazon_Musical_Instruments_14,CFARG,44,53,211,5.0,4.1060333251953125,0.9998689889907837,0.9999499320983887
Amazon_Musical_Instruments_14,CFARG,44,1127,19,5.0,4.396927356719971,0.9986845850944519,0.999995231628418
Amazon_Musical_Instruments_14,CFARG,44,1181,281,3.0,3.2321081161499023,0.9979552030563354,0.9999676942825317
Amazon_Musical_Instruments_14,CFARG,44,1181,175,3.0,4.253615379333496,0.9979552030563354,0.9999808073043823
Amazon_Musical_Instruments_14,CFARG,44,1129,517,4.0,4.443609237670898,0.9988569021224976,0.9999911785125732
Amazon_Musical_Instruments_14,CFARG,44,690,668,3.0,4.826406478881836,0.9997852444648743,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,44,825,521,5.0,5.018451690673828,0.999886155128479,0.9999829530715942
Amazon_Musical_Instruments_14,CFARG,44,163,125,5.0,4.628013610839844,0.9994981288909912,0.9999819993972778
Amazon_Musical_Instruments_14,CFARG,44,340,406,5.0,4.537600994110107,0.999538779258728,0.9999877214431763
Amazon_Musical_Instruments_14,CFARG,44,762,72,5.0,4.682836532592773,0.9997962117195129,0.9999871253967285
Amazon_Musical_Instruments_14,CFARG,44,40,763,5.0,5.007992267608643,0.9999502897262573,0.9999817609786987
Amazon_Musical_Instruments_14,CFARG,44,1328,332,5.0,4.563332557678223,0.998407781124115,0.9999892711639404
Amazon_Musical_Instruments_14,CFARG,44,301,762,5.0,4.648334503173828,0.9997766613960266,0.9999822378158569
Amazon_Musical_Instruments_14,CFARG,44,321,725,5.0,4.5006585121154785,0.997603714466095,0.9999915361404419
Amazon_Musical_Instruments_14,CFARG,44,801,521,5.0,4.698154449462891,0.9994895458221436,0.9999829530715942
Amazon_Musical_Instruments_14,CFARG,44,1128,706,5.0,4.666774749755859,0.9991948008537292,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,371,557,5.0,4.51479434967041,0.9998879432678223,0.9999878406524658
Amazon_Musical_Instruments_14,CFARG,44,397,137,5.0,4.437165260314941,0.9998149275779724,0.9999873638153076
Amazon_Musical_Instruments_14,CFARG,44,315,61,5.0,5.08259391784668,0.9999186992645264,0.99998939037323
Amazon_Musical_Instruments_14,CFARG,44,682,322,1.0,4.769442558288574,0.9998358488082886,0.9999902248382568
Amazon_Musical_Instruments_14,CFARG,44,1055,707,5.0,4.852281093597412,0.9998342990875244,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,249,566,5.0,5.173600673675537,0.9993879795074463,0.999995231628418
Amazon_Musical_Instruments_14,CFARG,44,1343,53,5.0,4.724730968475342,0.9998044371604919,0.9999936819076538
Amazon_Musical_Instruments_14,CFARG,44,388,351,4.0,4.616308212280273,0.9989620447158813,0.9999819993972778
Amazon_Musical_Instruments_14,CFARG,44,1214,307,5.0,4.342554092407227,0.9990050196647644,0.9999809265136719
Amazon_Musical_Instruments_14,CFARG,44,676,650,5.0,4.6373748779296875,0.9998602867126465,0.999988317489624
Amazon_Musical_Instruments_14,CFARG,44,1299,654,5.0,4.099471569061279,0.9993543028831482,0.9999866485595703
Amazon_Musical_Instruments_14,CFARG,44,1199,161,5.0,4.552041053771973,0.9999732971191406,0.999974250793457
Amazon_Musical_Instruments_14,CFARG,44,1091,252,5.0,4.7983551025390625,0.9998856782913208,0.9999923706054688
Amazon_Musical_Instruments_14,CFARG,44,1319,354,4.0,4.659265041351318,0.9997647404670715,0.9999853372573853
Amazon_Musical_Instruments_14,CFARG,44,371,441,5.0,5.072032928466797,0.9998879432678223,0.9999935626983643
Amazon_Musical_Instruments_14,CFARG,44,1236,478,4.0,4.233850479125977,0.9928760528564453,0.9999862909317017
Amazon_Musical_Instruments_14,CFARG,44,1363,553,5.0,5.264014720916748,0.9999371767044067,0.9999973773956299
Amazon_Musical_Instruments_14,CFARG,44,988,568,5.0,4.386748790740967,0.9997953772544861,0.9999758005142212
Amazon_Musical_Instruments_14,CFARG,44,1417,233,5.0,4.210325717926025,0.9964199066162109,0.9999775886535645
Amazon_Musical_Instruments_14,CFARG,44,1356,826,1.0,3.8868658542633057,0.9892383813858032,0.9999768733978271
Amazon_Musical_Instruments_14,CFARG,44,1052,195,5.0,4.562591075897217,0.9992514252662659,0.9999880790710449
Amazon_Musical_Instruments_14,CFARG,44,668,828,5.0,5.236838340759277,0.9999681711196899,0.9999903440475464
Amazon_Musical_Instruments_14,CFARG,44,431,515,5.0,4.7901530265808105,0.9995193481445312,0.9999876022338867
Amazon_Musical_Instruments_14,CFARG,44,1408,376,5.0,4.529466152191162,0.9997490048408508,0.9999885559082031
Amazon_Musical_Instruments_14,CFARG,44,743,94,5.0,4.604804515838623,0.9996824264526367,0.9999786615371704
Amazon_Musical_Instruments_14,CFARG,44,424,279,5.0,4.699690818786621,0.9998959302902222,0.9999852180480957
Amazon_Musical_Instruments_14,CFARG,44,367,617,4.0,3.783057689666748,0.9996495246887207,0.9999772310256958
Amazon_Musical_Instruments_14,CFARG,44,218,148,5.0,4.446123123168945,0.9996212720870972,0.9999911785125732
Amazon_Musical_Instruments_14,CFARG,44,450,239,5.0,4.487678527832031,0.9972456693649292,0.9999934434890747
Amazon_Musical_Instruments_14,CFARG,44,1246,240,3.0,4.224949359893799,0.9955269694328308,0.9999911785125732
Amazon_Musical_Instruments_14,CFARG,44,153,116,4.0,4.116164207458496,0.996788740158081,0.9999879598617554
Amazon_Musical_Instruments_14,CFARG,44,821,845,5.0,4.094663619995117,0.99666827917099,0.9999864101409912
Amazon_Musical_Instruments_14,CFARG,44,783,106,5.0,5.063723087310791,0.9999439716339111,0.999991774559021
Amazon_Musical_Instruments_14,CFARG,44,758,387,5.0,4.37229585647583,0.99540776014328,0.9999916553497314
Amazon_Musical_Instruments_14,CFARG,44,969,889,3.0,3.8104944229125977,0.97391277551651,0.9999880790710449
Amazon_Musical_Instruments_14,CFARG,44,575,20,4.0,4.828617095947266,0.9989308714866638,0.9999910593032837
Amazon_Musical_Instruments_14,CFARG,44,490,707,5.0,4.546566963195801,0.9987019300460815,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,866,475,5.0,4.6656494140625,0.999778687953949,0.9999890327453613
Amazon_Musical_Instruments_14,CFARG,44,1052,706,5.0,4.835284233093262,0.9992514252662659,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,639,354,5.0,5.043497562408447,0.9999886751174927,0.9999853372573853
Amazon_Musical_Instruments_14,CFARG,44,909,10,4.0,4.565247535705566,0.9990020394325256,0.9999852180480957
Amazon_Musical_Instruments_14,CFARG,44,318,120,5.0,4.594700336456299,0.9990142583847046,0.9999920129776001
Amazon_Musical_Instruments_14,CFARG,44,1318,321,5.0,4.868192672729492,0.999941349029541,0.9999879598617554
Amazon_Musical_Instruments_14,CFARG,44,1180,762,4.0,4.491678237915039,0.9994238615036011,0.9999822378158569
Amazon_Musical_Instruments_14,CFARG,44,952,94,5.0,4.305027008056641,0.9997963309288025,0.9999786615371704
Amazon_Musical_Instruments_14,CFARG,44,313,428,2.0,5.104694843292236,0.9999566078186035,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,44,977,606,5.0,3.828443765640259,0.99944669008255,0.9999754428863525
Amazon_Musical_Instruments_14,CFARG,44,141,474,5.0,4.100866317749023,0.999446451663971,0.9999711513519287
Amazon_Musical_Instruments_14,CFARG,44,242,379,5.0,4.44670295715332,0.999901294708252,0.9999827146530151
Amazon_Musical_Instruments_14,CFARG,44,869,138,4.0,4.8259735107421875,0.9999487400054932,0.9999836683273315
Amazon_Musical_Instruments_14,CFARG,44,271,603,3.0,4.091970920562744,0.9939562678337097,0.9999816417694092
Amazon_Musical_Instruments_14,CFARG,44,864,833,2.0,3.807054042816162,0.976086437702179,0.9999966621398926
Amazon_Musical_Instruments_14,CFARG,44,916,683,5.0,4.4682183265686035,0.9996479749679565,0.999983549118042
Amazon_Musical_Instruments_14,CFARG,44,146,762,5.0,4.449556350708008,0.9984598159790039,0.9999822378158569
Amazon_Musical_Instruments_14,CFARG,44,226,256,5.0,3.8861677646636963,0.9994309544563293,0.9999760389328003
Amazon_Musical_Instruments_14,CFARG,44,8,94,5.0,4.401412487030029,0.9982498288154602,0.9999786615371704
Amazon_Musical_Instruments_14,CFARG,44,620,223,5.0,4.486799240112305,0.9992557168006897,0.999994158744812
Amazon_Musical_Instruments_14,CFARG,44,860,759,4.0,4.403428077697754,0.9999308586120605,0.9999710321426392
Amazon_Musical_Instruments_14,CFARG,44,418,753,5.0,3.8047564029693604,0.9852775931358337,0.9999927282333374
Amazon_Musical_Instruments_14,CFARG,44,1035,61,5.0,5.220500946044922,0.9999070167541504,0.99998939037323
Amazon_Musical_Instruments_14,CFARG,44,1076,830,5.0,5.106645107269287,0.9999738931655884,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,44,341,479,5.0,4.048093318939209,0.9993916749954224,0.9999861717224121
Amazon_Musical_Instruments_14,CFARG,44,1125,674,5.0,4.985170841217041,0.9999549388885498,0.9999868869781494
Amazon_Musical_Instruments_14,CFARG,44,764,463,5.0,4.66388463973999,0.9999487400054932,0.9999861717224121
Amazon_Musical_Instruments_14,CFARG,44,1062,647,5.0,4.780416488647461,0.9995936751365662,0.9999852180480957
Amazon_Musical_Instruments_14,CFARG,44,181,219,5.0,4.904985427856445,0.9999231100082397,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,507,812,5.0,4.419477462768555,0.9893054962158203,0.9999910593032837
Amazon_Musical_Instruments_14,CFARG,44,1360,705,2.0,4.863546371459961,0.9998987913131714,0.9999890327453613
Amazon_Musical_Instruments_14,CFARG,44,780,344,5.0,4.8118109703063965,0.9998272061347961,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,44,626,732,4.0,4.1560959815979,0.9891020655632019,0.9999681711196899
Amazon_Musical_Instruments_14,CFARG,44,399,346,4.0,4.362062454223633,0.9986293315887451,0.9999868869781494
Amazon_Musical_Instruments_14,CFARG,44,983,152,4.0,3.634921073913574,0.9790023565292358,0.9999932050704956
Amazon_Musical_Instruments_14,CFARG,44,610,415,5.0,4.614415168762207,0.9996594190597534,0.9999889135360718
Amazon_Musical_Instruments_14,CFARG,44,1268,852,4.0,4.256339073181152,0.9989020824432373,0.9999878406524658
Amazon_Musical_Instruments_14,CFARG,44,67,77,5.0,4.6434645652771,0.9994737505912781,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,44,676,428,5.0,4.933382987976074,0.9998602867126465,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,44,1327,388,4.0,3.805891752243042,0.9996845722198486,0.999970555305481
Amazon_Musical_Instruments_14,CFARG,44,599,31,5.0,4.938194751739502,0.9999606609344482,0.9999946355819702
Amazon_Musical_Instruments_14,CFARG,44,1023,293,3.0,2.995192289352417,0.9761165380477905,0.9999655485153198
Amazon_Musical_Instruments_14,CFARG,44,963,745,5.0,4.855480670928955,0.9998656511306763,0.9999927282333374
Amazon_Musical_Instruments_14,CFARG,44,139,699,5.0,4.759822368621826,0.9998894929885864,0.9999934434890747
Amazon_Musical_Instruments_14,CFARG,44,849,428,5.0,4.0230393409729,0.9592456221580505,0.9999904632568359
Amazon_Musical_Instruments_14,CFARG,44,882,822,4.0,4.182096004486084,0.9987583160400391,0.9999799728393555
Amazon_Musical_Instruments_14,CFARG,44,1118,707,5.0,5.250964641571045,0.9999681711196899,0.9999850988388062
Amazon_Musical_Instruments_14,CFARG,44,261,735,5.0,3.1765758991241455,0.9746298789978027,0.9999624490737915
Amazon_Musical_Instruments_14,CFARG,44,243,162,5.0,4.271618366241455,0.9991887211799622,0.9999628067016602
Amazon_Musical_Instruments_14,CFARG,44,168,692,5.0,4.622687339782715,0.9993255138397217,0.9999885559082031
Amazon_Musical_Instruments_14,CFARG,44,891,587,5.0,4.936285972595215,0.9999382495880127,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,44,193,61,5.0,5.08687686920166,0.9995423555374146,0.99998939037323
Amazon_Musical_Instruments_14,CFARG,44,557,27,4.0,4.9615888595581055,0.9998816251754761,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,44,718,94,5.0,4.3754730224609375,0.999488115310669,0.9999786615371704
Amazon_Musical_Instruments_14,CFARG,44,452,627,5.0,4.3701958656311035,0.9999363422393799,0.9999501705169678
Amazon_Musical_Instruments_14,CFARG,44,1379,775,3.0,4.197382926940918,0.9947993755340576,0.9999833106994629
Amazon_Musical_Instruments_14,CFARG,44,223,121,4.0,4.413218975067139,0.9986521601676941,0.9999918937683105
Amazon_Musical_Instruments_14,CFARG,44,644,512,5.0,4.8963751792907715,0.9999183416366577,0.9999961853027344
Amazon_Musical_Instruments_14,CFARG,44,1324,387,3.0,5.310055255889893,0.9999681711196899,0.9999916553497314
Amazon_Musical_Instruments_14,CFARG,44,192,405,5.0,5.098105430603027,0.9999752044677734,0.999991774559021
Amazon_Musical_Instruments_14,CFARG,44,1269,355,5.0,3.8557541370391846,0.9912788271903992,0.9999856948852539
Amazon_Musical_Instruments_14,CFARG,44,34,57,5.0,4.628241539001465,0.9993195533752441,0.9999887943267822
Amazon_Musical_Instruments_14,CFARG,44,351,231,5.0,4.593521595001221,0.9997249245643616,0.9999871253967285
Amazon_Musical_Instruments_14,CFARG,44,1331,454,5.0,4.0013933181762695,0.9919838309288025,0.9999884366989136
Amazon_Musical_Instruments_14,CFARG,44,677,215,5.0,4.830770015716553,0.9999678134918213,0.9999853372573853
Amazon_Musical_Instruments_14,CFARG,44,965,790,5.0,4.603600025177002,0.999893307685852,0.9999792575836182
Amazon_Musical_Instruments_14,CFARG,44,782,594,5.0,4.739747047424316,0.9988788962364197,0.9999939203262329
Amazon_Musical_Instruments_14,CFARG,44,31,880,5.0,4.407135963439941,0.999619722366333,0.9999778270721436
Amazon_Musical_Instruments_14,CFARG,44,533,279,5.0,4.702744483947754,0.999871015548706,0.9999852180480957
Amazon_Musical_Instruments_14,CFARG,44,741,6,3.0,4.129614353179932,0.9962217807769775,0.999984860420227
Amazon_Musical_Instruments_14,CFARG,44,261,668,5.0,3.8795642852783203,0.9746298789978027,0.9999895095825195
Amazon_Musical_Instruments_14,CFARG,44,700,574,4.0,4.757370948791504,0.9995885491371155,0.9999830722808838
Amazon_Musical_Instruments_14,CFARG,44,1168,779,5.0,4.623987197875977,0.9998235106468201,0.999987006187439
